T,Points:0,Points:1,Points:2,Point ID,Block Number
350,-0.000362626,-0.000242299,0.045,6598,5
350,-0.000327897,-0.000287558,0.045,6599,5
333.732,-0.00344063,0.00301735,0.055,6600,5
333.732,-0.00380504,0.00254245,0.055,6601,5
333.732,-0.00410434,0.00202404,0.055,6602,5
333.732,-0.00433342,0.001471,0.055,6603,5
333.732,-0.00448835,0.000892788,0.055,6604,5
333.732,-0.00456648,0.000299303,0.055,6605,5
333.732,-0.00456648,-0.000299303,0.055,6606,5
333.732,-0.00448835,-0.000892788,0.055,6607,5
333.732,-0.00433342,-0.001471,0.055,6608,5
333.732,-0.00410434,-0.00202404,0.055,6609,5
333.732,-0.00380504,-0.00254245,0.055,6610,5
333.732,-0.00344063,-0.00301735,0.055,6611,5
345.646,-0.00318486,0.00279305,0.055,6612,5
345.646,-0.00352218,0.00235345,0.055,6613,5
345.646,-0.00379924,0.00187358,0.055,6614,5
345.646,-0.00401128,0.00136165,0.055,6615,5
345.646,-0.0041547,0.000826421,0.055,6616,5
345.646,-0.00422702,0.000277054,0.055,6617,5
345.646,-0.00422702,-0.000277054,0.055,6618,5
345.646,-0.0041547,-0.000826421,0.055,6619,5
345.646,-0.00401128,-0.00136165,0.055,6620,5
345.646,-0.00379924,-0.00187358,0.055,6621,5
345.646,-0.00352218,-0.00235345,0.055,6622,5
345.646,-0.00318486,-0.00279305,0.055,6623,5
349.486,-0.00290862,0.00255079,0.055,6624,5
349.486,-0.00321668,0.00214932,0.055,6625,5
349.486,-0.0034697,0.00171107,0.055,6626,5
349.486,-0.00366336,0.00124354,0.055,6627,5
349.486,-0.00379433,0.00075474,0.055,6628,5
349.486,-0.00386039,0.000253023,0.055,6629,5
349.486,-0.00386039,-0.000253023,0.055,6630,5
349.486,-0.00379433,-0.00075474,0.055,6631,5
349.486,-0.00366336,-0.00124354,0.055,6632,5
349.486,-0.0034697,-0.00171107,0.055,6633,5
349.486,-0.00321668,-0.00214932,0.055,6634,5
349.486,-0.00290862,-0.00255079,0.055,6635,5
349.969,-0.00261026,0.00228914,0.055,6636,5
349.969,-0.00288672,0.00192884,0.055,6637,5
349.969,-0.00311379,0.00153555,0.055,6638,5
349.969,-0.00328758,0.00111598,0.055,6639,5
349.969,-0.00340512,0.00067732,0.055,6640,5
349.969,-0.0034644,0.000227068,0.055,6641,5
349.969,-0.0034644,-0.000227068,0.055,6642,5
349.969,-0.00340512,-0.00067732,0.055,6643,5
349.969,-0.00328758,-0.00111598,0.055,6644,5
349.969,-0.00311379,-0.00153555,0.055,6645,5
349.969,-0.00288672,-0.00192884,0.055,6646,5
349.969,-0.00261026,-0.00228914,0.055,6647,5
349.999,-0.00228801,0.00200653,0.055,6648,5
349.999,-0.00253034,0.00169072,0.055,6649,5
349.999,-0.00272938,0.00134598,0.055,6650,5
349.999,-0.00288171,0.00097821,0.055,6651,5
349.999,-0.00298474,0.000593702,0.055,6652,5
349.999,-0.0030367,0.000199036,0.055,6653,5
349.999,-0.0030367,-0.000199036,0.055,6654,5
349.999,-0.00298474,-0.000593702,0.055,6655,5
349.999,-0.00288171,-0.00097821,0.055,6656,5
349.999,-0.00272938,-0.00134598,0.055,6657,5
349.999,-0.00253034,-0.00169072,0.055,6658,5
349.999,-0.00228801,-0.00200653,0.055,6659,5
350,-0.00193997,0.00170131,0.055,6660,5
350,-0.00214543,0.00143353,0.055,6661,5
350,-0.00231419,0.00114123,0.055,6662,5
350,-0.00244336,0.000829408,0.055,6663,5
350,-0.00253071,0.00050339,0.055,6664,5
350,-0.00257477,0.000168759,0.055,6665,5
350,-0.00257477,-0.000168759,0.055,6666,5
350,-0.00253071,-0.00050339,0.055,6667,5
350,-0.00244336,-0.000829408,0.055,6668,5
350,-0.00231419,-0.00114123,0.055,6669,5
350,-0.00214543,-0.00143353,0.055,6670,5
350,-0.00193997,-0.00170131,0.055,6671,5
350,-0.00156406,0.00137164,0.055,6672,5
350,-0.00172971,0.00115576,0.055,6673,5
350,-0.00186577,0.000920096,0.055,6674,5
350,-0.0019699,0.000668692,0.055,6675,5
350,-0.00204033,0.000405847,0.055,6676,5
350,-0.00207585,0.000136058,0.055,6677,5
350,-0.00207585,-0.000136058,0.055,6678,5
350,-0.00204033,-0.000405847,0.055,6679,5
350,-0.0019699,-0.000668692,0.055,6680,5
350,-0.00186577,-0.000920096,0.055,6681,5
350,-0.00172971,-0.00115576,0.055,6682,5
350,-0.00156406,-0.00137164,0.055,6683,5
350,-0.00115805,0.00101558,0.055,6684,5
350,-0.0012807,0.000855739,0.055,6685,5
350,-0.00138144,0.000681253,0.055,6686,5
350,-0.00145855,0.00049511,0.055,6687,5
350,-0.00151069,0.000300496,0.055,6688,5
350,-0.00153699,0.00010074,0.055,6689,5
350,-0.00153699,-0.00010074,0.055,6690,5
350,-0.00151069,-0.000300496,0.055,6691,5
350,-0.00145855,-0.00049511,0.055,6692,5
350,-0.00138144,-0.000681253,0.055,6693,5
350,-0.0012807,-0.000855739,0.055,6694,5
350,-0.00115805,-0.00101558,0.055,6695,5
350,-0.000719541,0.00063102,0.055,6696,5
350,-0.000795749,0.000531703,0.055,6697,5
350,-0.000858343,0.000423288,0.055,6698,5
350,-0.00090625,0.00030763,0.055,6699,5
350,-0.00093865,0.000186709,0.055,6700,5
350,-0.000954991,6.25934e-05,0.055,6701,5
350,-0.000954991,-6.25934e-05,0.055,6702,5
350,-0.00093865,-0.000186709,0.055,6703,5
350,-0.00090625,-0.00030763,0.055,6704,5
350,-0.000858343,-0.000423288,0.055,6705,5
350,-0.000795749,-0.000531703,0.055,6706,5
350,-0.000719541,-0.00063102,0.055,6707,5
350,-0.000327897,0.000287558,0.055,6708,5
350,-0.000362626,0.000242299,0.055,6709,5
350,-0.00039115,0.000192894,0.055,6710,5
350,-0.000412981,0.000140188,0.055,6711,5
350,-0.000427746,8.50841e-05,0.055,6712,5
350,-0.000435193,2.8524e-05,0.055,6713,5
350,-0.000435193,-2.8524e-05,0.055,6714,5
350,-0.000427746,-8.50841e-05,0.055,6715,5
350,-0.000412981,-0.000140188,0.055,6716,5
350,-0.00039115,-0.000192894,0.055,6717,5
350,-0.000362626,-0.000242299,0.055,6718,5
350,-0.000327897,-0.000287558,0.055,6719,5
333.321,-0.00344063,0.00301735,0.065,6720,5
333.321,-0.00380504,0.00254245,0.065,6721,5
333.321,-0.00410434,0.00202404,0.065,6722,5
333.321,-0.00433342,0.001471,0.065,6723,5
333.321,-0.00448835,0.000892788,0.065,6724,5
333.321,-0.00456648,0.000299303,0.065,6725,5
333.321,-0.00456648,-0.000299303,0.065,6726,5
333.321,-0.00448835,-0.000892788,0.065,6727,5
333.321,-0.00433342,-0.001471,0.065,6728,5
333.321,-0.00410434,-0.00202404,0.065,6729,5
333.321,-0.00380504,-0.00254245,0.065,6730,5
333.321,-0.00344063,-0.00301735,0.065,6731,5
345.026,-0.00318486,0.00279305,0.065,6732,5
345.026,-0.00352218,0.00235345,0.065,6733,5
345.026,-0.00379924,0.00187358,0.065,6734,5
345.026,-0.00401128,0.00136165,0.065,6735,5
345.026,-0.0041547,0.000826421,0.065,6736,5
345.026,-0.00422702,0.000277054,0.065,6737,5
345.026,-0.00422702,-0.000277054,0.065,6738,5
345.026,-0.0041547,-0.000826421,0.065,6739,5
345.026,-0.00401128,-0.00136165,0.065,6740,5
345.026,-0.00379924,-0.00187358,0.065,6741,5
345.026,-0.00352218,-0.00235345,0.065,6742,5
345.026,-0.00318486,-0.00279305,0.065,6743,5
349.333,-0.00290862,0.00255079,0.065,6744,5
349.333,-0.00321668,0.00214932,0.065,6745,5
349.333,-0.0034697,0.00171107,0.065,6746,5
349.333,-0.00366336,0.00124354,0.065,6747,5
349.333,-0.00379433,0.00075474,0.065,6748,5
349.333,-0.00386039,0.000253023,0.065,6749,5
349.333,-0.00386039,-0.000253023,0.065,6750,5
349.333,-0.00379433,-0.00075474,0.065,6751,5
349.333,-0.00366336,-0.00124354,0.065,6752,5
349.333,-0.0034697,-0.00171107,0.065,6753,5
349.333,-0.00321668,-0.00214932,0.065,6754,5
349.333,-0.00290862,-0.00255079,0.065,6755,5
349.955,-0.00261026,0.00228914,0.065,6756,5
349.955,-0.00288672,0.00192884,0.065,6757,5
349.955,-0.00311379,0.00153555,0.065,6758,5
349.955,-0.00328758,0.00111598,0.065,6759,5
349.955,-0.00340512,0.00067732,0.065,6760,5
349.955,-0.0034644,0.000227068,0.065,6761,5
349.955,-0.0034644,-0.000227068,0.065,6762,5
349.955,-0.00340512,-0.00067732,0.065,6763,5
349.955,-0.00328758,-0.00111598,0.065,6764,5
349.955,-0.00311379,-0.00153555,0.065,6765,5
349.955,-0.00288672,-0.00192884,0.065,6766,5
349.955,-0.00261026,-0.00228914,0.065,6767,5
349.998,-0.00228801,0.00200653,0.065,6768,5
349.998,-0.00253034,0.00169072,0.065,6769,5
349.998,-0.00272938,0.00134598,0.065,6770,5
349.998,-0.00288171,0.00097821,0.065,6771,5
349.998,-0.00298474,0.000593702,0.065,6772,5
349.998,-0.0030367,0.000199036,0.065,6773,5
349.998,-0.0030367,-0.000199036,0.065,6774,5
349.998,-0.00298474,-0.000593702,0.065,6775,5
349.998,-0.00288171,-0.00097821,0.065,6776,5
349.998,-0.00272938,-0.00134598,0.065,6777,5
349.998,-0.00253034,-0.00169072,0.065,6778,5
349.998,-0.00228801,-0.00200653,0.065,6779,5
350,-0.00193997,0.00170131,0.065,6780,5
350,-0.00214543,0.00143353,0.065,6781,5
350,-0.00231419,0.00114123,0.065,6782,5
350,-0.00244336,0.000829408,0.065,6783,5
350,-0.00253071,0.00050339,0.065,6784,5
350,-0.00257477,0.000168759,0.065,6785,5
350,-0.00257477,-0.000168759,0.065,6786,5
350,-0.00253071,-0.00050339,0.065,6787,5
350,-0.00244336,-0.000829408,0.065,6788,5
350,-0.00231419,-0.00114123,0.065,6789,5
350,-0.00214543,-0.00143353,0.065,6790,5
350,-0.00193997,-0.00170131,0.065,6791,5
350,-0.00156406,0.00137164,0.065,6792,5
350,-0.00172971,0.00115576,0.065,6793,5
350,-0.00186577,0.000920096,0.065,6794,5
350,-0.0019699,0.000668692,0.065,6795,5
350,-0.00204033,0.000405847,0.065,6796,5
350,-0.00207585,0.000136058,0.065,6797,5
350,-0.00207585,-0.000136058,0.065,6798,5
350,-0.00204033,-0.000405847,0.065,6799,5
350,-0.0019699,-0.000668692,0.065,6800,5
350,-0.00186577,-0.000920096,0.065,6801,5
350,-0.00172971,-0.00115576,0.065,6802,5
350,-0.00156406,-0.00137164,0.065,6803,5
350,-0.00115805,0.00101558,0.065,6804,5
350,-0.0012807,0.000855739,0.065,6805,5
350,-0.00138144,0.000681253,0.065,6806,5
350,-0.00145855,0.00049511,0.065,6807,5
350,-0.00151069,0.000300496,0.065,6808,5
350,-0.00153699,0.00010074,0.065,6809,5
350,-0.00153699,-0.00010074,0.065,6810,5
350,-0.00151069,-0.000300496,0.065,6811,5
350,-0.00145855,-0.00049511,0.065,6812,5
350,-0.00138144,-0.000681253,0.065,6813,5
350,-0.0012807,-0.000855739,0.065,6814,5
350,-0.00115805,-0.00101558,0.065,6815,5
350,-0.000719541,0.00063102,0.065,6816,5
350,-0.000795749,0.000531703,0.065,6817,5
350,-0.000858343,0.000423288,0.065,6818,5
350,-0.00090625,0.00030763,0.065,6819,5
350,-0.00093865,0.000186709,0.065,6820,5
350,-0.000954991,6.25934e-05,0.065,6821,5
350,-0.000954991,-6.25934e-05,0.065,6822,5
350,-0.00093865,-0.000186709,0.065,6823,5
350,-0.00090625,-0.00030763,0.065,6824,5
350,-0.000858343,-0.000423288,0.065,6825,5
350,-0.000795749,-0.000531703,0.065,6826,5
350,-0.000719541,-0.00063102,0.065,6827,5
350,-0.000327897,0.000287558,0.065,6828,5
350,-0.000362626,0.000242299,0.065,6829,5
350,-0.00039115,0.000192894,0.065,6830,5
350,-0.000412981,0.000140188,0.065,6831,5
350,-0.000427746,8.50841e-05,0.065,6832,5
350,-0.000435193,2.8524e-05,0.065,6833,5
350,-0.000435193,-2.8524e-05,0.065,6834,5
350,-0.000427746,-8.50841e-05,0.065,6835,5
350,-0.000412981,-0.000140188,0.065,6836,5
350,-0.00039115,-0.000192894,0.065,6837,5
350,-0.000362626,-0.000242299,0.065,6838,5
350,-0.000327897,-0.000287558,0.065,6839,5
332.994,-0.00344063,0.00301735,0.075,6840,5
332.994,-0.00380504,0.00254245,0.075,6841,5
332.994,-0.00410434,0.00202404,0.075,6842,5
332.994,-0.00433342,0.001471,0.075,6843,5
332.994,-0.00448835,0.000892788,0.075,6844,5
332.994,-0.00456648,0.000299303,0.075,6845,5
332.994,-0.00456648,-0.000299303,0.075,6846,5
332.994,-0.00448835,-0.000892788,0.075,6847,5
332.994,-0.00433342,-0.001471,0.075,6848,5
332.994,-0.00410434,-0.00202404,0.075,6849,5
332.994,-0.00380504,-0.00254245,0.075,6850,5
332.994,-0.00344063,-0.00301735,0.075,6851,5
344.456,-0.00318486,0.00279305,0.075,6852,5
344.456,-0.00352218,0.00235345,0.075,6853,5
344.456,-0.00379924,0.00187358,0.075,6854,5
344.456,-0.00401128,0.00136165,0.075,6855,5
344.456,-0.0041547,0.000826421,0.075,6856,5
344.456,-0.00422702,0.000277054,0.075,6857,5
344.456,-0.00422702,-0.000277054,0.075,6858,5
344.456,-0.0041547,-0.000826421,0.075,6859,5
344.456,-0.00401128,-0.00136165,0.075,6860,5
344.456,-0.00379924,-0.00187358,0.075,6861,5
344.456,-0.00352218,-0.00235345,0.075,6862,5
344.456,-0.00318486,-0.00279305,0.075,6863,5
349.169,-0.00290862,0.00255079,0.075,6864,5
349.169,-0.00321668,0.00214932,0.075,6865,5
349.169,-0.0034697,0.00171107,0.075,6866,5
349.169,-0.00366336,0.00124354,0.075,6867,5
349.169,-0.00379433,0.00075474,0.075,6868,5
349.169,-0.00386039,0.000253023,0.075,6869,5
349.169,-0.00386039,-0.000253023,0.075,6870,5
349.169,-0.00379433,-0.00075474,0.075,6871,5
349.169,-0.00366336,-0.00124354,0.075,6872,5
349.169,-0.0034697,-0.00171107,0.075,6873,5
349.169,-0.00321668,-0.00214932,0.075,6874,5
349.169,-0.00290862,-0.00255079,0.075,6875,5
349.937,-0.00261026,0.00228914,0.075,6876,5
349.937,-0.00288672,0.00192884,0.075,6877,5
349.937,-0.00311379,0.00153555,0.075,6878,5
349.937,-0.00328758,0.00111598,0.075,6879,5
349.937,-0.00340512,0.00067732,0.075,6880,5
349.937,-0.0034644,0.000227068,0.075,6881,5
349.937,-0.0034644,-0.000227068,0.075,6882,5
349.937,-0.00340512,-0.00067732,0.075,6883,5
349.937,-0.00328758,-0.00111598,0.075,6884,5
349.937,-0.00311379,-0.00153555,0.075,6885,5
349.937,-0.00288672,-0.00192884,0.075,6886,5
349.937,-0.00261026,-0.00228914,0.075,6887,5
349.997,-0.00228801,0.00200653,0.075,6888,5
349.997,-0.00253034,0.00169072,0.075,6889,5
349.997,-0.00272938,0.00134598,0.075,6890,5
349.997,-0.00288171,0.00097821,0.075,6891,5
349.997,-0.00298474,0.000593702,0.075,6892,5
349.997,-0.0030367,0.000199036,0.075,6893,5
349.997,-0.0030367,-0.000199036,0.075,6894,5
349.997,-0.00298474,-0.000593702,0.075,6895,5
349.997,-0.00288171,-0.00097821,0.075,6896,5
349.997,-0.00272938,-0.00134598,0.075,6897,5
349.997,-0.00253034,-0.00169072,0.075,6898,5
349.997,-0.00228801,-0.00200653,0.075,6899,5
350,-0.00193997,0.00170131,0.075,6900,5
350,-0.00214543,0.00143353,0.075,6901,5
350,-0.00231419,0.00114123,0.075,6902,5
350,-0.00244336,0.000829408,0.075,6903,5
350,-0.00253071,0.00050339,0.075,6904,5
350,-0.00257477,0.000168759,0.075,6905,5
350,-0.00257477,-0.000168759,0.075,6906,5
350,-0.00253071,-0.00050339,0.075,6907,5
350,-0.00244336,-0.000829408,0.075,6908,5
350,-0.00231419,-0.00114123,0.075,6909,5
350,-0.00214543,-0.00143353,0.075,6910,5
350,-0.00193997,-0.00170131,0.075,6911,5
350,-0.00156406,0.00137164,0.075,6912,5
350,-0.00172971,0.00115576,0.075,6913,5
350,-0.00186577,0.000920096,0.075,6914,5
350,-0.0019699,0.000668692,0.075,6915,5
350,-0.00204033,0.000405847,0.075,6916,5
350,-0.00207585,0.000136058,0.075,6917,5
350,-0.00207585,-0.000136058,0.075,6918,5
350,-0.00204033,-0.000405847,0.075,6919,5
350,-0.0019699,-0.000668692,0.075,6920,5
350,-0.00186577,-0.000920096,0.075,6921,5
350,-0.00172971,-0.00115576,0.075,6922,5
350,-0.00156406,-0.00137164,0.075,6923,5
350,-0.00115805,0.00101558,0.075,6924,5
350,-0.0012807,0.000855739,0.075,6925,5
350,-0.00138144,0.000681253,0.075,6926,5
350,-0.00145855,0.00049511,0.075,6927,5
350,-0.00151069,0.000300496,0.075,6928,5
350,-0.00153699,0.00010074,0.075,6929,5
350,-0.00153699,-0.00010074,0.075,6930,5
350,-0.00151069,-0.000300496,0.075,6931,5
350,-0.00145855,-0.00049511,0.075,6932,5
350,-0.00138144,-0.000681253,0.075,6933,5
350,-0.0012807,-0.000855739,0.075,6934,5
350,-0.00115805,-0.00101558,0.075,6935,5
350,-0.000719541,0.00063102,0.075,6936,5
350,-0.000795749,0.000531703,0.075,6937,5
350,-0.000858343,0.000423288,0.075,6938,5
350,-0.00090625,0.00030763,0.075,6939,5
350,-0.00093865,0.000186709,0.075,6940,5
350,-0.000954991,6.25934e-05,0.075,6941,5
350,-0.000954991,-6.25934e-05,0.075,6942,5
350,-0.00093865,-0.000186709,0.075,6943,5
350,-0.00090625,-0.00030763,0.075,6944,5
350,-0.000858343,-0.000423288,0.075,6945,5
350,-0.000795749,-0.000531703,0.075,6946,5
350,-0.000719541,-0.00063102,0.075,6947,5
350,-0.000327897,0.000287558,0.075,6948,5
350,-0.000362626,0.000242299,0.075,6949,5
350,-0.00039115,0.000192894,0.075,6950,5
350,-0.000412981,0.000140188,0.075,6951,5
350,-0.000427746,8.50841e-05,0.075,6952,5
350,-0.000435193,2.8524e-05,0.075,6953,5
350,-0.000435193,-2.8524e-05,0.075,6954,5
350,-0.000427746,-8.50841e-05,0.075,6955,5
350,-0.000412981,-0.000140188,0.075,6956,5
350,-0.00039115,-0.000192894,0.075,6957,5
350,-0.000362626,-0.000242299,0.075,6958,5
350,-0.000327897,-0.000287558,0.075,6959,5
332.722,-0.00344063,0.00301735,0.085,6960,5
332.722,-0.00380504,0.00254245,0.085,6961,5
332.722,-0.00410434,0.00202404,0.085,6962,5
332.722,-0.00433342,0.001471,0.085,6963,5
332.722,-0.00448835,0.000892788,0.085,6964,5
332.722,-0.00456648,0.000299303,0.085,6965,5
332.722,-0.00456648,-0.000299303,0.085,6966,5
332.722,-0.00448835,-0.000892788,0.085,6967,5
332.722,-0.00433342,-0.001471,0.085,6968,5
332.722,-0.00410434,-0.00202404,0.085,6969,5
332.722,-0.00380504,-0.00254245,0.085,6970,5
332.722,-0.00344063,-0.00301735,0.085,6971,5
343.932,-0.00318486,0.00279305,0.085,6972,5
343.932,-0.00352218,0.00235345,0.085,6973,5
343.932,-0.00379924,0.00187358,0.085,6974,5
343.932,-0.00401128,0.00136165,0.085,6975,5
343.932,-0.0041547,0.000826421,0.085,6976,5
343.932,-0.00422702,0.000277054,0.085,6977,5
343.932,-0.00422702,-0.000277054,0.085,6978,5
343.932,-0.0041547,-0.000826421,0.085,6979,5
343.932,-0.00401128,-0.00136165,0.085,6980,5
343.932,-0.00379924,-0.00187358,0.085,6981,5
343.932,-0.00352218,-0.00235345,0.085,6982,5
343.932,-0.00318486,-0.00279305,0.085,6983,5
348.997,-0.00290862,0.00255079,0.085,6984,5
348.997,-0.00321668,0.00214932,0.085,6985,5
348.997,-0.0034697,0.00171107,0.085,6986,5
348.997,-0.00366336,0.00124354,0.085,6987,5
348.997,-0.00379433,0.00075474,0.085,6988,5
348.997,-0.00386039,0.000253023,0.085,6989,5
348.997,-0.00386039,-0.000253023,0.085,6990,5
348.997,-0.00379433,-0.00075474,0.085,6991,5
348.997,-0.00366336,-0.00124354,0.085,6992,5
348.997,-0.0034697,-0.00171107,0.085,6993,5
348.997,-0.00321668,-0.00214932,0.085,6994,5
348.997,-0.00290862,-0.00255079,0.085,6995,5
349.916,-0.00261026,0.00228914,0.085,6996,5
349.916,-0.00288672,0.00192884,0.085,6997,5
349.916,-0.00311379,0.00153555,0.085,6998,5
349.916,-0.00328758,0.00111598,0.085,6999,5
349.916,-0.00340512,0.00067732,0.085,7000,5
349.916,-0.0034644,0.000227068,0.085,7001,5
349.916,-0.0034644,-0.000227068,0.085,7002,5
349.916,-0.00340512,-0.00067732,0.085,7003,5
349.916,-0.00328758,-0.00111598,0.085,7004,5
349.916,-0.00311379,-0.00153555,0.085,7005,5
349.916,-0.00288672,-0.00192884,0.085,7006,5
349.916,-0.00261026,-0.00228914,0.085,7007,5
349.996,-0.00228801,0.00200653,0.085,7008,5
349.996,-0.00253034,0.00169072,0.085,7009,5
349.996,-0.00272938,0.00134598,0.085,7010,5
349.996,-0.00288171,0.00097821,0.085,7011,5
349.996,-0.00298474,0.000593702,0.085,7012,5
349.996,-0.0030367,0.000199036,0.085,7013,5
349.996,-0.0030367,-0.000199036,0.085,7014,5
349.996,-0.00298474,-0.000593702,0.085,7015,5
349.996,-0.00288171,-0.00097821,0.085,7016,5
349.996,-0.00272938,-0.00134598,0.085,7017,5
349.996,-0.00253034,-0.00169072,0.085,7018,5
349.996,-0.00228801,-0.00200653,0.085,7019,5
350,-0.00193997,0.00170131,0.085,7020,5
350,-0.00214543,0.00143353,0.085,7021,5
350,-0.00231419,0.00114123,0.085,7022,5
350,-0.00244336,0.000829408,0.085,7023,5
350,-0.00253071,0.00050339,0.085,7024,5
350,-0.00257477,0.000168759,0.085,7025,5
350,-0.00257477,-0.000168759,0.085,7026,5
350,-0.00253071,-0.00050339,0.085,7027,5
350,-0.00244336,-0.000829408,0.085,7028,5
350,-0.00231419,-0.00114123,0.085,7029,5
350,-0.00214543,-0.00143353,0.085,7030,5
350,-0.00193997,-0.00170131,0.085,7031,5
350,-0.00156406,0.00137164,0.085,7032,5
350,-0.00172971,0.00115576,0.085,7033,5
350,-0.00186577,0.000920096,0.085,7034,5
350,-0.0019699,0.000668692,0.085,7035,5
350,-0.00204033,0.000405847,0.085,7036,5
350,-0.00207585,0.000136058,0.085,7037,5
350,-0.00207585,-0.000136058,0.085,7038,5
350,-0.00204033,-0.000405847,0.085,7039,5
350,-0.0019699,-0.000668692,0.085,7040,5
350,-0.00186577,-0.000920096,0.085,7041,5
350,-0.00172971,-0.00115576,0.085,7042,5
350,-0.00156406,-0.00137164,0.085,7043,5
350,-0.00115805,0.00101558,0.085,7044,5
350,-0.0012807,0.000855739,0.085,7045,5
350,-0.00138144,0.000681253,0.085,7046,5
350,-0.00145855,0.00049511,0.085,7047,5
350,-0.00151069,0.000300496,0.085,7048,5
350,-0.00153699,0.00010074,0.085,7049,5
350,-0.00153699,-0.00010074,0.085,7050,5
350,-0.00151069,-0.000300496,0.085,7051,5
350,-0.00145855,-0.00049511,0.085,7052,5
350,-0.00138144,-0.000681253,0.085,7053,5
350,-0.0012807,-0.000855739,0.085,7054,5
350,-0.00115805,-0.00101558,0.085,7055,5
350,-0.000719541,0.00063102,0.085,7056,5
350,-0.000795749,0.000531703,0.085,7057,5
350,-0.000858343,0.000423288,0.085,7058,5
350,-0.00090625,0.00030763,0.085,7059,5
350,-0.00093865,0.000186709,0.085,7060,5
350,-0.000954991,6.25934e-05,0.085,7061,5
350,-0.000954991,-6.25934e-05,0.085,7062,5
350,-0.00093865,-0.000186709,0.085,7063,5
350,-0.00090625,-0.00030763,0.085,7064,5
350,-0.000858343,-0.000423288,0.085,7065,5
350,-0.000795749,-0.000531703,0.085,7066,5
350,-0.000719541,-0.00063102,0.085,7067,5
350,-0.000327897,0.000287558,0.085,7068,5
350,-0.000362626,0.000242299,0.085,7069,5
350,-0.00039115,0.000192894,0.085,7070,5
350,-0.000412981,0.000140188,0.085,7071,5
350,-0.000427746,8.50841e-05,0.085,7072,5
350,-0.000435193,2.8524e-05,0.085,7073,5
350,-0.000435193,-2.8524e-05,0.085,7074,5
350,-0.000427746,-8.50841e-05,0.085,7075,5
350,-0.000412981,-0.000140188,0.085,7076,5
350,-0.00039115,-0.000192894,0.085,7077,5
350,-0.000362626,-0.000242299,0.085,7078,5
350,-0.000327897,-0.000287558,0.085,7079,5
332.489,-0.00344063,0.00301735,0.095,7080,5
332.489,-0.00380504,0.00254245,0.095,7081,5
332.489,-0.00410434,0.00202404,0.095,7082,5
332.489,-0.00433342,0.001471,0.095,7083,5
332.489,-0.00448835,0.000892788,0.095,7084,5
332.489,-0.00456648,0.000299303,0.095,7085,5
332.489,-0.00456648,-0.000299303,0.095,7086,5
332.489,-0.00448835,-0.000892788,0.095,7087,5
332.489,-0.00433342,-0.001471,0.095,7088,5
332.489,-0.00410434,-0.00202404,0.095,7089,5
332.489,-0.00380504,-0.00254245,0.095,7090,5
332.489,-0.00344063,-0.00301735,0.095,7091,5
343.449,-0.00318486,0.00279305,0.095,7092,5
343.449,-0.00352218,0.00235345,0.095,7093,5
343.449,-0.00379924,0.00187358,0.095,7094,5
343.449,-0.00401128,0.00136165,0.095,7095,5
343.449,-0.0041547,0.000826421,0.095,7096,5
343.449,-0.00422702,0.000277054,0.095,7097,5
343.449,-0.00422702,-0.000277054,0.095,7098,5
343.449,-0.0041547,-0.000826421,0.095,7099,5
343.449,-0.00401128,-0.00136165,0.095,7100,5
343.449,-0.00379924,-0.00187358,0.095,7101,5
